response_row_id,test_id,total_questions,answers_json,is_complete,time_per_question_s,total_time_s,shuffled_question_order
718,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""10"":[""D""],""14"":[""D""],""15"":[""D""],""17"":[""B""],""21"":[""C""],""23"":[""D""],""28"":[""C""]}",No,"{""10"":11.445,""14"":112.457,""15"":67.045,""17"":40.632,""21"":32.156,""23"":70.303,""28"":31.526}",365.564,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
719,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""21"":[""C""],""23"":[""D""],""28"":[""C""]}",No,"{""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""21"":32.156,""23"":70.303,""28"":31.526}",440.684,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
720,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""21"":[""C""],""23"":[""D""],""28"":[""C""]}",No,"{""4"":17.03,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""21"":32.156,""23"":70.303,""28"":31.526}",457.714,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
721,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""]}",No,"{""4"":17.03,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526}",580.732,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
722,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""7"":[""A""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""]}",No,"{""4"":17.03,""7"":25.137,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526}",605.869,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
723,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""4"":[""C""],""7"":[""A""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""],""30"":[""C""]}",No,"{""4"":17.03,""7"":25.137,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526,""30"":13.712}",619.581,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
724,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""3"":[""A""],""4"":[""C""],""7"":[""A""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""],""30"":[""C""]}",No,"{""3"":34.018,""4"":17.03,""7"":25.137,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526,""30"":13.712}",653.599,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
725,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""3"":[""A""],""4"":[""C""],""7"":[""A""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""3"":34.018,""4"":17.03,""7"":25.137,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526,""30"":13.712,""31"":61.403}",715.002,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
726,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""3"":[""A""],""4"":[""C""],""7"":[""A""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""3"":34.018,""4"":17.03,""7"":25.137,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526,""30"":13.712,""31"":61.403}",765.255,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
727,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526,""30"":13.712,""31"":61.403}",856.366,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
728,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526,""30"":13.712,""31"":61.403}",865.662,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
729,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""11"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""11"":19.55,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526,""30"":13.712,""31"":61.403}",885.212,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
730,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""11"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""11"":19.55,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""28"":31.526,""30"":13.712,""31"":61.403}",901.128,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
731,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""11"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""11"":19.55,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""28"":31.526,""30"":13.712,""31"":61.403}",911.313,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
732,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""11"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""11"":19.55,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""28"":31.526,""30"":13.712,""31"":61.403}",926.139,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
733,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""11"":19.55,""12"":20.127,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""28"":31.526,""30"":13.712,""31"":61.403}",946.266,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
734,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""11"":19.55,""12"":20.127,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""27"":9.271,""28"":31.526,""30"":13.712,""31"":61.403}",955.537,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
735,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""10"":11.445,""11"":19.55,""12"":20.127,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""26"":16.842,""27"":9.271,""28"":31.526,""30"":13.712,""31"":61.403}",972.379,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
736,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""8"":[""A""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""8"":11.896,""10"":11.445,""11"":19.55,""12"":20.127,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""26"":16.842,""27"":9.271,""28"":31.526,""30"":13.712,""31"":61.403}",984.275,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
737,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""8"":[""A""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""8"":11.896,""9"":12.839,""10"":11.445,""11"":19.55,""12"":20.127,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""26"":16.842,""27"":9.271,""28"":31.526,""30"":13.712,""31"":61.403}",997.114,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
738,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""8"":[""A""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""8"":11.896,""9"":12.839,""10"":11.445,""11"":19.55,""12"":20.127,""13"":13.73,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""26"":16.842,""27"":9.271,""28"":31.526,""30"":13.712,""31"":61.403}",1010.844,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
739,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""8"":[""A""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""8"":11.896,""9"":12.839,""10"":11.445,""11"":19.55,""12"":20.127,""13"":13.73,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""18"":9.191,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""25"":10.185,""26"":16.842,""27"":9.271,""28"":31.526,""30"":13.712,""31"":61.403}",1020.035,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
740,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""6"":[""D""],""7"":[""A""],""8"":[""A""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""6"":91.111,""7"":25.137,""8"":11.896,""9"":12.839,""10"":11.445,""11"":19.55,""12"":20.127,""13"":13.73,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""18"":9.191,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""24"":15.342,""25"":10.185,""26"":16.842,""27"":9.271,""28"":31.526,""30"":13.712,""31"":61.403}",1035.377,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
741,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""5"":[""C""],""6"":[""D""],""7"":[""A""],""8"":[""A""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""C""],""31"":[""D""]}",No,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""5"":11.566,""6"":91.111,""7"":25.137,""8"":11.896,""9"":12.839,""10"":11.445,""11"":19.55,""12"":20.127,""13"":13.73,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""18"":9.191,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""24"":15.342,""25"":10.185,""26"":16.842,""27"":9.271,""28"":31.526,""30"":13.712,""31"":61.403}",1046.943,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
742,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""25"":[""B""]}",No,"{""25"":255.499}",255.499,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
743,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""21"":[""C""],""25"":[""B""]}",No,"{""21"":92.345,""25"":255.499}",347.844,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
744,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""20"":[""D""],""21"":[""C""],""25"":[""B""]}",No,"{""20"":94.045,""21"":92.345,""25"":255.499}",441.889,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
745,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""D""],""3"":[""A""],""4"":[""C""],""5"":[""C""],""6"":[""D""],""7"":[""A""],""8"":[""A""],""9"":[""C""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""13"":[""D""],""14"":[""D""],""15"":[""D""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""B""],""20"":[""B""],""21"":[""C""],""22"":[""B""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""29"":[""D""],""30"":[""C""],""31"":[""D""]}",Yes,"{""1"":15.916,""2"":14.826,""3"":34.018,""4"":17.03,""5"":11.566,""6"":91.111,""7"":25.137,""8"":11.896,""9"":12.839,""10"":11.445,""11"":19.55,""12"":20.127,""13"":13.73,""14"":112.457,""15"":67.045,""16"":75.12,""17"":40.632,""18"":9.191,""19"":50.253,""20"":9.296,""21"":32.156,""22"":123.018,""23"":70.303,""24"":15.342,""25"":10.185,""26"":16.842,""27"":9.271,""28"":31.526,""29"":233.468,""30"":13.712,""31"":61.403}",1280.411,"[14,23,15,28,21,17,10,16,4,22,7,30,3,31,19,6,20,11,1,25,2,12,27,26,8,9,13,18,24,5,29]"
746,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""20"":[""D""],""21"":[""C""],""25"":[""B""]}",No,"{""6"":85.745,""20"":94.045,""21"":92.345,""25"":255.499}",527.634,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
747,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""17"":[""A""],""20"":[""D""],""21"":[""C""],""25"":[""B""]}",No,"{""6"":85.745,""17"":153.534,""20"":94.045,""21"":92.345,""25"":255.499}",681.168,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
748,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""30"":[""C""]}",No,"{""30"":183.248}",183.248,"[30,13,8,17,24,5,21,11,10,22,14,25,1,29,3,23,9,12,26,4,18,7,28,15,16,27,20,31,6,19,2]"
749,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""11"":[""B""],""17"":[""A""],""20"":[""D""],""21"":[""C""],""25"":[""B""]}",No,"{""6"":85.745,""11"":154.884,""17"":153.534,""20"":94.045,""21"":92.345,""25"":255.499}",836.052,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
750,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""8"":[""A""],""11"":[""B""],""17"":[""A""],""20"":[""D""],""21"":[""C""],""25"":[""B""]}",No,"{""6"":85.745,""8"":54.977,""11"":154.884,""17"":153.534,""20"":94.045,""21"":92.345,""25"":255.499}",891.029,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
751,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""6"":[""D""],""8"":[""A""],""11"":[""B""],""17"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""25"":[""B""]}",No,"{""6"":85.745,""8"":54.977,""11"":154.884,""17"":153.534,""20"":94.045,""21"":92.345,""22"":154.198,""25"":255.499}",1045.227,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
752,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""2"":[""D""],""6"":[""D""],""8"":[""A""],""11"":[""B""],""17"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""25"":[""B""]}",No,"{""2"":123.416,""6"":85.745,""8"":54.977,""11"":154.884,""17"":153.534,""20"":94.045,""21"":92.345,""22"":154.198,""25"":255.499}",1168.643,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
753,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""9"":[""A""]}",No,"{""9"":504.035}",504.035,"[9,11,12,6,10,26,30,23,19,14,27,15,5,18,8,22,16,24,7,1,31,29,4,28,17,20,21,13,25,2,3]"
754,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""2"":[""D""],""4"":[""C""],""6"":[""D""],""8"":[""A""],""11"":[""B""],""17"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""25"":[""B""]}",No,"{""2"":123.416,""4"":123.513,""6"":85.745,""8"":54.977,""11"":154.884,""17"":153.534,""20"":94.045,""21"":92.345,""22"":154.198,""25"":255.499}",1292.156,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
755,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""2"":[""D""]}",No,"{""2"":231.371}",231.371,"[2,6,25,12,15,26,28,3,5,9,17,14,27,11,23,22,7,10,4,18,21,19,20,13,8,24,30,1,29,16,31]"
756,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""9"":[""A""],""11"":[""D""]}",No,"{""9"":504.035,""11"":83.44}",587.475,"[9,11,12,6,10,26,30,23,19,14,27,15,5,18,8,22,16,24,7,1,31,29,4,28,17,20,21,13,25,2,3]"
757,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""2"":[""D""],""4"":[""C""],""6"":[""D""],""8"":[""A""],""11"":[""B""],""17"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""25"":[""B""],""28"":[""D""]}",No,"{""2"":123.416,""4"":123.513,""6"":85.745,""8"":54.977,""11"":154.884,""17"":153.534,""20"":94.045,""21"":92.345,""22"":154.198,""25"":255.499,""28"":130.769}",1422.925,"[25,21,20,6,17,11,8,22,2,4,28,15,23,24,7,5,18,31,29,3,14,13,9,16,30,12,10,19,26,27,1]"
758,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""9"":[""A""],""11"":[""D""],""12"":[""A""]}",No,"{""9"":504.035,""11"":83.44,""12"":98.652}",686.127,"[9,11,12,6,10,26,30,23,19,14,27,15,5,18,8,22,16,24,7,1,31,29,4,28,17,20,21,13,25,2,3]"
